,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,long_stay_flag,total_guests,guests_per_night,special_requests_per_guest,has_special_request,country_encoded,non_refund,reservation_match,is_resort,meal_encoded,market_segment_encoded,customer_type_encoded,distribution_channel_encoded
175,0,188,2016,7,1,2,1,0.0,0,0,0,0,0,0,90.9,0,1,3,0,1.0,0.3333333333333333,1.0,1,9,0,1,0,1,5,3,3
176,0,232,2017,6,4,6,1,1.0,0,0,0,0,0,0,94.17,0,2,10,1,2.0,0.2,1.0,1,110,0,1,1,1,5,3,3
177,1,44,2016,8,2,5,2,0.0,0,0,0,0,0,0,193.29,0,3,7,0,2.0,0.2857142857142857,1.5,1,121,0,1,1,1,5,3,3
178,1,112,2016,3,0,2,2,0.0,0,0,0,0,0,0,64.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
179,0,3,2016,6,0,2,1,0.0,0,0,0,0,0,0,130.0,0,1,2,0,1.0,0.5,1.0,1,116,0,1,0,1,5,3,3
180,0,18,2016,5,2,0,2,0.0,0,0,0,0,1,0,60.0,0,0,2,0,2.0,1.0,0.0,0,121,0,0,1,1,2,1,1
181,1,20,2017,4,0,2,2,0.0,0,0,0,0,0,0,115.0,0,3,2,0,2.0,1.0,1.5,1,112,0,1,0,0,5,3,3
182,0,183,2017,7,2,3,2,0.0,0,0,0,0,0,0,185.12,1,1,5,0,2.0,0.4,0.5,1,121,0,0,1,1,1,3,0
183,0,5,2017,1,1,3,1,0.0,0,0,0,0,0,0,40.4,1,1,4,0,1.0,0.25,1.0,1,121,0,1,1,1,5,1,3
184,0,0,2016,2,0,2,2,0.0,0,0,0,0,1,0,87.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,0,1,3,0
185,0,206,2017,8,2,4,2,2.0,0,0,0,0,0,0,256.5,0,2,6,0,4.0,0.6666666666666666,0.5,1,109,0,1,0,2,5,3,3
186,0,8,2017,3,0,1,1,0.0,0,1,0,1,0,0,80.0,0,0,1,0,1.0,1.0,0.0,0,46,0,1,0,1,2,3,1
187,0,15,2015,11,0,2,2,0.0,0,0,0,0,0,0,107.0,0,3,2,0,2.0,1.0,1.5,1,21,0,1,0,1,5,3,3
188,0,255,2016,9,0,3,3,0.0,0,0,0,0,0,0,127.67,0,2,3,0,3.0,1.0,0.6666666666666666,1,66,0,1,1,1,5,3,3
189,1,252,2016,12,2,7,2,0.0,0,0,0,0,0,0,69.42,0,1,9,1,2.0,0.2222222222222222,0.5,1,126,0,1,0,0,5,3,3
190,0,0,2016,9,0,2,1,0.0,0,1,0,3,0,0,65.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,1,1,2,3,1
191,0,3,2016,3,0,3,2,0.0,0,0,0,0,0,0,79.77,0,1,3,0,2.0,0.6666666666666666,0.5,1,38,0,1,0,1,5,3,3
192,1,181,2017,6,0,2,2,0.0,0,0,0,0,0,0,100.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
193,0,6,2015,8,2,3,2,0.0,0,0,0,0,0,0,93.2,0,0,5,0,2.0,0.4,0.0,0,50,0,1,0,1,5,1,3
194,0,55,2015,8,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,46,0,1,0,1,6,1,3
195,1,108,2016,5,2,5,2,0.0,0,0,0,0,0,0,88.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,1,5,3,3
196,0,220,2016,9,2,1,1,0.0,0,0,0,0,1,0,128.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,71,0,1,0,2,4,1,3
197,1,34,2015,12,0,2,1,0.0,0,0,1,0,0,0,90.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,1,4,3,3
198,0,57,2017,3,1,4,2,0.0,1,0,0,0,1,0,66.0,0,2,5,0,3.0,0.6,0.6666666666666666,1,66,0,1,1,1,1,3,0
199,1,161,2017,5,0,2,2,0.0,0,0,0,0,0,0,120.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
200,0,3,2016,6,1,0,1,0.0,0,0,0,0,0,0,124.0,0,0,1,0,1.0,1.0,0.0,0,46,0,1,0,0,4,3,2
201,1,29,2016,12,2,2,3,0.0,0,0,0,0,0,0,211.0,0,1,4,0,3.0,0.75,0.3333333333333333,1,50,0,1,0,2,5,3,3
202,1,44,2016,2,1,0,2,0.0,0,0,0,0,1,0,48.0,0,1,1,0,2.0,2.0,0.5,1,121,0,1,1,1,5,3,3
203,1,146,2016,5,1,2,2,0.0,0,0,0,0,0,0,94.8,0,1,3,0,2.0,0.6666666666666666,0.5,1,50,0,1,0,0,5,3,3
204,0,0,2015,10,0,1,1,0.0,0,0,0,0,0,0,54.0,0,0,1,0,1.0,1.0,0.0,0,121,0,0,1,2,2,3,1
205,1,26,2017,5,1,0,1,0.0,0,0,0,0,0,0,160.0,0,1,1,0,1.0,1.0,1.0,1,66,0,1,0,0,5,3,3
206,0,28,2016,7,0,1,2,1.0,0,0,0,0,0,0,169.0,0,1,1,0,3.0,3.0,0.3333333333333333,1,12,0,0,0,1,5,3,3
207,0,2,2016,4,0,2,2,0.0,0,0,0,0,1,0,129.0,0,0,2,0,2.0,1.0,0.0,0,71,0,0,0,1,1,3,0
208,0,159,2017,2,2,1,2,0.0,0,0,0,0,0,0,39.13,0,1,3,0,2.0,0.6666666666666666,0.5,1,53,0,1,1,1,5,3,3
209,0,149,2016,7,2,8,2,0.0,0,0,0,0,0,0,90.95,0,1,10,1,2.0,0.2,0.5,1,12,0,1,0,1,1,3,0
210,0,0,2015,11,0,2,1,0.0,0,0,0,0,0,0,40.0,0,1,2,0,1.0,0.5,1.0,1,53,0,1,1,1,5,3,3
211,1,5,2016,8,1,0,2,0.0,0,0,0,0,0,0,167.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,5,3,1
212,1,12,2016,5,1,2,1,0.0,0,0,0,0,0,0,112.42,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,0,1,0,1,5,3,3
213,1,109,2015,9,1,5,2,0.0,0,0,0,0,0,0,123.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,0,1,1,1,5,3,3
214,0,8,2016,5,0,1,1,0.0,0,0,0,0,0,0,119.0,0,0,1,0,1.0,1.0,0.0,0,142,0,1,0,0,5,3,3
215,0,1,2016,4,0,1,1,0.0,0,0,0,0,0,0,73.92,0,1,1,0,1.0,1.0,1.0,1,121,0,1,0,1,5,3,3
216,0,159,2016,4,1,1,2,0.0,0,0,0,0,0,0,70.0,0,1,2,0,2.0,1.0,0.5,1,50,0,1,0,1,4,1,3
217,1,67,2016,3,2,1,2,0.0,0,0,0,0,0,0,85.5,0,0,3,0,2.0,0.6666666666666666,0.0,0,71,0,1,0,0,5,3,3
218,1,207,2015,9,1,1,2,0.0,0,1,1,0,0,0,34.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,1,2,4,3,3
219,0,0,2015,8,0,1,2,0.0,0,0,0,0,0,0,129.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,0,0,5,2,3
220,0,6,2017,1,0,3,2,0.0,0,0,0,0,0,0,34.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,1,1,4,1,3
221,1,64,2016,5,0,2,2,0.0,0,0,0,0,0,0,140.4,0,0,2,0,2.0,1.0,0.0,0,53,0,1,0,1,5,3,3
222,0,82,2016,5,2,0,1,0.0,0,0,0,0,0,0,49.0,0,0,2,0,1.0,0.5,0.0,0,121,0,0,1,1,5,3,3
223,0,0,2015,11,0,1,1,0.0,0,0,0,0,0,0,79.0,0,0,1,0,1.0,1.0,0.0,0,8,0,1,0,1,1,3,0
224,0,1,2016,3,0,1,2,0.0,0,0,0,0,0,0,109.0,0,1,1,0,2.0,2.0,0.5,1,121,0,1,0,1,5,3,3
225,1,127,2017,6,1,3,2,0.0,0,0,0,0,0,0,123.75,0,1,4,0,2.0,0.5,0.5,1,70,0,1,0,1,5,3,3
226,0,30,2016,3,0,2,1,0.0,0,0,0,0,2,0,88.4,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,5,1,3
227,0,386,2016,10,2,0,2,0.0,0,0,0,0,0,0,115.0,0,1,2,0,2.0,1.0,0.5,1,38,0,1,0,2,4,1,3
228,0,96,2015,11,2,4,1,0.0,0,0,0,0,2,0,70.0,0,0,6,0,1.0,0.16666666666666666,0.0,0,80,0,1,0,1,6,1,3
229,0,95,2017,3,1,2,2,0.0,0,0,0,0,0,0,110.4,0,1,3,0,2.0,0.6666666666666666,0.5,1,119,0,1,0,1,5,3,3
230,0,147,2017,4,0,3,2,0.0,0,0,0,0,0,0,79.2,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,1,0,0,4,3,3
231,0,4,2017,5,1,1,2,0.0,0,0,0,0,0,0,150.0,0,2,2,0,2.0,1.0,1.0,1,50,0,1,0,0,5,3,3
232,1,298,2017,7,2,4,2,2.0,0,0,0,0,1,0,217.27,0,2,6,0,4.0,0.6666666666666666,0.5,1,110,0,1,0,1,1,3,0
233,1,124,2016,4,1,3,1,0.0,0,0,0,0,0,0,96.48,0,0,4,0,1.0,0.25,0.0,0,25,0,1,0,1,1,3,0
234,1,55,2017,3,1,3,2,0.0,0,0,0,0,0,0,91.15,0,1,4,0,2.0,0.5,0.5,1,66,0,1,0,0,5,3,3
235,0,0,2016,1,0,1,2,0.0,0,0,0,0,0,0,43.0,0,0,1,0,2.0,2.0,0.0,0,121,0,0,1,1,1,3,0
236,0,64,2015,7,4,5,2,0.0,0,0,0,0,0,0,125.22,0,1,9,1,2.0,0.2222222222222222,0.5,1,121,0,1,1,1,5,3,3
237,0,0,2015,7,1,0,2,0.0,0,0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,0.0,0,121,0,0,0,1,1,3,0
238,0,164,2015,10,0,2,1,0.0,0,0,0,0,0,0,100.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,4,1,3
239,0,16,2015,8,2,3,2,0.0,0,0,0,0,0,0,192.0,0,0,5,0,2.0,0.4,0.0,0,121,0,1,1,1,1,3,0
240,0,12,2017,1,1,4,2,0.0,0,0,0,0,0,0,54.71,0,1,5,0,2.0,0.4,0.5,1,12,0,1,0,0,5,3,3
241,0,81,2016,4,2,2,2,0.0,0,0,0,0,1,0,111.78,0,1,4,0,2.0,0.5,0.5,1,25,0,1,0,2,5,1,3
242,1,62,2017,1,2,2,2,0.0,0,0,0,0,0,0,51.5,0,1,4,0,2.0,0.5,0.5,1,9,0,1,1,1,5,3,3
243,0,29,2017,5,0,2,1,0.0,0,0,0,0,4,0,130.0,0,0,2,0,1.0,0.5,0.0,0,53,0,1,0,1,6,1,3
244,1,153,2017,7,2,5,2,0.0,0,0,0,0,0,0,130.05,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,0,1,1,2,4,2,3
245,0,93,2017,4,2,4,1,0.0,0,0,0,0,1,0,51.2,0,0,6,0,1.0,0.16666666666666666,0.0,0,53,0,0,1,2,4,2,3
246,0,14,2016,6,0,3,0,2.0,0,0,0,0,0,0,116.49,0,0,3,0,2.0,0.6666666666666666,0.0,0,71,0,1,0,1,5,3,3
247,0,5,2017,2,1,0,2,0.0,0,0,0,0,1,0,48.0,0,2,1,0,2.0,2.0,1.0,1,121,0,0,1,1,5,3,3
248,0,316,2016,5,0,3,2,0.0,0,0,0,0,0,0,110.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,9,0,1,0,1,6,1,3
249,0,223,2016,9,4,10,2,0.0,0,0,0,0,0,0,92.1,0,1,14,1,2.0,0.14285714285714285,0.5,1,53,0,1,1,2,4,2,3
250,0,0,2016,9,0,1,3,0.0,0,0,0,0,0,0,201.16,0,1,1,0,3.0,3.0,0.3333333333333333,1,121,0,1,0,1,5,3,3
251,1,507,2017,8,0,1,2,0.0,0,0,0,0,0,0,90.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,4,3,3
252,0,58,2016,5,2,0,3,0.0,0,0,0,0,3,0,75.6,0,1,2,0,3.0,1.5,0.3333333333333333,1,121,0,0,1,1,4,1,3
253,0,21,2015,11,0,1,1,0.0,0,0,0,0,1,0,92.0,0,0,1,0,1.0,1.0,0.0,0,53,0,1,0,1,4,3,3
254,0,116,2017,3,0,2,1,0.0,0,0,0,0,1,0,90.0,0,0,2,0,1.0,0.5,0.0,0,50,0,1,0,1,6,1,3
255,0,72,2016,3,1,2,3,0.0,0,0,0,0,0,0,87.55,0,1,3,0,3.0,1.0,0.3333333333333333,1,121,0,1,1,1,5,3,3
256,0,15,2016,3,0,2,2,1.0,0,0,0,0,1,0,127.0,0,1,2,0,3.0,1.5,0.3333333333333333,1,50,0,0,0,1,5,3,3
257,0,1,2016,9,1,2,1,0.0,0,0,0,0,1,0,215.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,149,0,1,0,1,1,3,0
258,1,39,2015,9,0,1,1,0.0,0,0,0,0,0,0,250.0,0,0,1,0,1.0,1.0,0.0,0,121,1,1,0,1,6,3,3
259,0,1,2016,3,0,1,1,0.0,0,1,0,4,0,0,45.0,1,0,1,0,1.0,1.0,0.0,0,121,0,1,1,1,1,3,0
260,0,154,2016,8,0,2,2,0.0,0,0,0,0,2,0,197.8,0,1,2,0,2.0,1.0,0.5,1,50,0,1,1,1,5,3,3
261,1,134,2017,2,0,1,1,0.0,0,0,0,0,0,0,75.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,6,1,3
262,1,40,2016,7,1,5,2,0.0,0,0,0,0,0,0,226.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,53,0,1,1,2,5,3,3
263,0,254,2015,9,2,2,2,0.0,0,0,0,0,1,0,36.0,0,0,4,0,2.0,0.5,0.0,0,30,0,1,1,1,6,1,3
264,0,2,2016,1,0,2,2,0.0,0,0,0,0,0,0,87.3,0,0,2,0,2.0,1.0,0.0,0,9,0,0,0,1,5,3,3
265,0,25,2015,7,2,4,2,0.0,0,0,0,0,0,0,145.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,0,1,1,1,1,3,0
266,0,13,2017,2,0,3,2,0.0,0,0,0,0,1,0,122.4,0,2,3,0,2.0,0.6666666666666666,1.0,1,53,0,1,0,1,5,3,3
267,0,4,2016,1,0,2,2,0.0,0,0,0,0,0,0,84.0,1,1,2,0,2.0,1.0,0.5,1,46,0,1,0,0,5,3,3
268,0,22,2015,12,0,2,2,0.0,0,0,0,0,0,0,75.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,2,1,1
269,1,237,2017,7,3,8,2,0.0,1,0,0,0,1,0,120.6,0,2,11,1,3.0,0.2727272727272727,0.6666666666666666,1,12,0,1,0,1,5,3,3
270,1,61,2017,1,0,2,2,0.0,0,0,0,0,0,0,80.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
271,0,305,2016,9,2,5,2,0.0,0,0,0,0,0,0,57.6,0,0,7,0,2.0,0.2857142857142857,0.0,0,47,0,1,1,1,4,3,3
272,0,181,2016,10,2,5,2,0.0,0,0,0,0,1,0,74.49,0,0,7,0,2.0,0.2857142857142857,0.0,0,66,0,1,1,2,5,3,3
273,0,7,2017,3,1,3,2,0.0,0,0,0,0,0,0,37.0,0,0,4,0,2.0,0.5,0.0,0,12,0,1,1,1,6,1,1
274,0,2,2017,4,0,1,1,0.0,0,1,0,3,0,0,0.0,0,1,1,0,1.0,1.0,1.0,1,121,0,0,0,1,0,3,0
275,0,10,2016,2,2,1,2,1.0,0,0,0,0,0,0,109.0,0,2,3,0,3.0,1.0,0.6666666666666666,1,71,0,0,0,1,5,3,3
276,1,73,2017,2,0,2,2,0.0,0,0,0,0,0,0,79.2,0,1,2,0,2.0,1.0,0.5,1,66,0,1,0,0,5,3,3
277,0,7,2017,7,2,4,2,0.0,0,0,0,0,0,0,126.0,0,1,6,0,2.0,0.3333333333333333,0.5,1,12,0,1,0,0,5,3,3
278,1,226,2017,7,2,1,2,0.0,0,0,0,0,0,0,110.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
279,0,12,2016,5,2,0,1,0.0,0,0,0,0,0,0,105.0,0,1,2,0,1.0,0.5,1.0,1,53,0,1,0,1,5,3,3
280,1,19,2016,3,0,2,2,1.0,0,0,0,0,0,0,174.5,0,0,2,0,3.0,1.5,0.0,0,71,0,1,0,2,5,3,3
281,0,68,2015,12,0,4,2,0.0,0,0,0,0,0,0,60.0,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,4,3,3
282,0,17,2016,1,0,1,2,0.0,0,0,0,0,0,0,69.5,0,1,1,0,2.0,2.0,0.5,1,121,0,1,0,0,5,3,3
283,0,51,2015,11,0,4,2,0.0,0,0,0,0,0,0,60.0,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,4,3,3
284,0,131,2015,12,2,5,2,2.0,0,0,0,0,0,0,90.07,0,0,7,0,4.0,0.5714285714285714,0.0,0,119,0,1,1,1,5,3,3
285,1,213,2017,8,0,2,2,0.0,0,0,0,0,0,0,100.8,0,1,2,0,2.0,1.0,0.5,1,53,0,1,0,0,5,3,3
286,0,5,2016,4,0,3,3,0.0,0,0,0,0,0,0,157.0,0,2,3,0,3.0,1.0,0.6666666666666666,1,71,0,1,0,1,5,3,3
287,0,9,2016,4,0,3,2,0.0,0,0,0,0,0,0,129.33,0,0,3,0,2.0,0.6666666666666666,0.0,0,143,0,1,0,1,5,3,3
288,0,4,2016,9,0,5,2,0.0,0,0,0,0,0,0,149.0,0,1,5,0,2.0,0.4,0.5,1,50,0,1,0,0,5,3,3
289,0,41,2016,10,1,3,2,0.0,0,0,0,0,0,0,79.73,0,1,4,0,2.0,0.5,0.5,1,53,0,1,1,1,5,3,3
290,0,73,2015,10,1,3,2,0.0,0,0,0,0,0,0,40.23,0,1,4,0,2.0,0.5,0.5,1,53,0,1,1,1,5,3,3
291,0,177,2016,7,1,1,2,0.0,0,0,0,0,0,0,96.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,0,2,6,1,3
292,0,46,2016,10,2,5,2,0.0,0,0,0,0,0,0,112.0,0,0,7,0,2.0,0.2857142857142857,0.0,0,50,0,0,0,1,4,3,3
293,0,33,2016,11,0,1,2,0.0,0,0,0,0,0,0,113.0,0,1,1,0,2.0,2.0,0.5,1,121,0,0,0,1,5,3,3
294,0,38,2017,8,2,2,2,0.0,0,0,0,0,5,0,262.0,0,1,4,0,2.0,0.5,0.5,1,50,0,1,1,1,5,3,3
295,0,105,2017,5,0,3,1,0.0,0,0,0,0,0,0,144.0,0,2,3,0,1.0,0.3333333333333333,2.0,1,149,0,1,0,1,5,3,3
296,0,153,2017,7,2,2,2,0.0,0,0,0,0,0,0,116.5,0,0,4,0,2.0,0.5,0.0,0,30,0,1,1,1,4,3,3
297,0,332,2016,9,4,10,2,0.0,0,0,0,0,0,0,70.0,0,0,14,1,2.0,0.14285714285714285,0.0,0,53,0,1,1,1,4,3,3
298,0,12,2017,2,0,2,1,0.0,0,0,0,0,1,0,80.0,0,1,2,0,1.0,0.5,1.0,1,121,0,1,0,0,5,3,3
299,0,1,2016,10,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0.0,0.0,0,46,0,1,1,1,5,3,3
300,0,3,2016,10,0,1,3,0.0,0,0,0,0,0,0,130.5,1,0,1,0,3.0,3.0,0.0,0,121,0,1,1,1,1,3,0
301,0,63,2017,4,0,3,2,0.0,0,0,0,0,0,0,73.15,0,1,3,0,2.0,0.6666666666666666,0.5,1,49,0,1,1,1,5,3,3
302,0,74,2017,5,1,1,3,0.0,0,0,0,0,0,0,198.0,0,0,2,0,3.0,1.5,0.0,0,12,0,1,0,1,5,3,3
303,1,304,2017,6,2,3,2,0.0,0,0,0,0,0,0,94.0,0,0,5,0,2.0,0.4,0.0,0,121,1,1,1,2,6,3,3
304,0,191,2016,6,1,2,2,0.0,0,0,0,0,0,0,132.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,4,3,3
305,1,1,2016,4,0,1,2,0.0,0,0,0,0,0,0,89.0,0,0,1,0,2.0,2.0,0.0,0,126,0,1,0,0,5,3,3
306,1,156,2015,8,2,5,2,0.0,0,0,0,0,0,0,172.0,0,2,7,0,2.0,0.2857142857142857,1.0,1,121,0,1,1,1,5,3,3
307,0,41,2016,11,1,4,2,0.0,0,0,0,0,0,0,112.0,0,1,5,0,2.0,0.4,0.5,1,50,0,1,0,1,4,3,3
308,1,175,2017,4,2,1,2,2.0,0,0,0,0,0,0,189.0,0,1,3,0,4.0,1.3333333333333333,0.25,1,126,0,1,0,1,5,3,3
309,0,158,2017,4,1,3,2,0.0,0,0,0,0,0,0,95.29,0,3,4,0,2.0,0.5,1.5,1,50,0,1,0,1,5,3,3
310,1,8,2016,12,2,3,2,0.0,0,0,0,0,0,0,125.8,0,1,5,0,2.0,0.4,0.5,1,46,0,1,0,1,5,3,3
311,0,1,2017,3,0,1,2,0.0,0,0,0,0,0,0,63.0,0,3,1,0,2.0,2.0,1.5,1,46,0,1,1,1,1,3,0
312,1,47,2017,1,1,4,2,0.0,0,0,0,0,0,0,72.0,0,2,5,0,2.0,0.4,1.0,1,121,0,1,1,2,5,3,3
313,0,53,2016,12,1,2,2,0.0,0,0,0,0,0,0,166.67,1,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,1,1,1,3,0
314,1,443,2016,10,0,2,2,0.0,0,0,0,0,0,391,65.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
315,1,54,2016,3,1,3,2,0.0,0,0,0,0,0,0,89.46,0,0,4,0,2.0,0.5,0.0,0,21,0,1,0,1,5,3,3
316,0,2,2016,11,0,1,2,0.0,0,0,0,0,0,0,48.4,0,1,1,0,2.0,2.0,0.5,1,121,0,0,1,1,2,3,1
317,0,0,2015,8,0,2,2,0.0,0,0,0,0,0,0,97.0,0,1,2,0,2.0,1.0,0.5,1,46,0,1,0,0,5,2,3
318,0,5,2016,3,2,1,2,0.0,0,0,0,0,0,0,93.33,0,0,3,0,2.0,0.6666666666666666,0.0,0,149,0,1,0,1,6,1,3
319,1,127,2016,7,2,8,2,0.0,0,1,1,7,0,0,112.5,0,4,10,1,2.0,0.2,2.0,1,121,0,1,1,2,1,3,0
320,0,3,2015,9,1,1,1,0.0,0,0,0,0,0,0,98.8,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,4,2,3
321,0,6,2016,12,0,2,2,1.0,0,0,0,0,0,0,131.0,1,1,2,0,3.0,1.5,0.3333333333333333,1,38,0,1,0,1,1,3,0
322,0,6,2016,12,1,0,2,0.0,0,0,0,0,1,0,108.0,0,1,1,0,2.0,2.0,0.5,1,109,0,1,0,1,5,3,3
323,0,114,2017,2,0,4,2,0.0,0,0,0,0,0,0,78.0,0,0,4,0,2.0,0.5,0.0,0,46,0,1,0,1,6,1,3
324,0,93,2016,6,0,2,2,0.0,0,0,0,0,0,0,80.75,0,1,2,0,2.0,1.0,0.5,1,121,0,1,0,1,4,3,3
325,1,72,2015,12,2,0,2,0.0,0,0,1,0,0,0,90.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,2,6,3,3
326,0,42,2016,2,1,0,2,0.0,0,0,0,0,0,0,80.3,0,1,1,0,2.0,2.0,0.5,1,50,0,1,0,1,5,3,3
327,0,80,2016,12,0,2,2,0.0,0,0,0,0,0,0,51.8,0,1,2,0,2.0,1.0,0.5,1,66,0,1,1,1,6,1,3
328,0,12,2017,6,2,1,1,0.0,0,0,0,0,0,0,130.0,0,2,3,0,1.0,0.3333333333333333,2.0,1,109,0,1,0,1,5,3,3
329,0,322,2017,5,0,1,1,0.0,0,0,0,0,1,0,64.5,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,4,1,3
330,1,10,2016,5,2,1,2,0.0,0,0,0,0,0,0,126.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,71,0,1,0,1,5,3,3
331,0,67,2016,4,2,2,2,0.0,0,0,0,0,0,0,104.98,0,0,4,0,2.0,0.5,0.0,0,12,0,1,0,1,1,3,0
332,0,180,2016,10,1,0,1,0.0,0,0,0,0,0,0,98.1,0,1,1,0,1.0,1.0,1.0,1,50,0,1,0,0,5,1,3
333,1,129,2017,6,1,2,2,0.0,0,0,0,0,0,0,130.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
334,0,22,2015,12,2,2,2,0.0,0,0,0,0,0,0,102.88,1,0,4,0,2.0,0.5,0.0,0,46,0,1,0,1,5,2,3
335,0,4,2016,12,2,3,2,0.0,0,0,0,0,0,0,90.78,0,0,5,0,2.0,0.4,0.0,0,121,0,0,0,1,5,3,3
336,0,1,2016,2,0,1,1,0.0,0,0,0,0,0,0,43.0,0,0,1,0,1.0,1.0,0.0,0,121,0,0,1,1,5,3,3
337,0,21,2016,7,2,4,2,0.0,0,0,0,0,0,0,204.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,53,0,1,1,1,5,3,3
338,0,137,2017,8,4,6,2,0.0,0,0,0,0,0,0,118.5,0,0,10,1,2.0,0.2,0.0,0,53,0,1,1,1,4,2,3
339,0,277,2015,10,2,5,1,0.0,0,0,0,0,0,0,43.41,0,0,7,0,1.0,0.14285714285714285,0.0,0,53,0,1,1,2,6,1,0
340,0,0,2016,2,0,1,2,0.0,0,0,0,0,0,0,65.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,1,3,0
341,1,61,2016,4,1,2,2,0.0,0,0,0,0,0,0,118.8,0,0,3,0,2.0,0.6666666666666666,0.0,0,71,0,1,0,1,5,3,3
342,1,37,2017,3,2,3,2,0.0,0,0,0,0,0,0,100.3,0,0,5,0,2.0,0.4,0.0,0,25,0,1,0,1,5,3,3
343,1,129,2017,5,1,2,2,0.0,0,0,0,0,0,0,126.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,1,0,1,5,3,3
344,1,45,2017,7,2,1,2,1.0,0,0,0,0,0,0,166.7,0,1,3,0,3.0,1.0,0.3333333333333333,1,121,0,1,1,1,5,3,3
345,0,17,2017,3,1,1,1,0.0,0,0,1,11,1,0,38.5,1,1,2,0,1.0,0.5,1.0,1,121,0,0,1,1,2,3,1
346,0,71,2017,5,2,2,2,0.0,0,0,0,0,0,0,130.5,0,2,4,0,2.0,0.5,1.0,1,12,0,1,0,0,5,3,3
347,1,152,2017,4,0,2,2,0.0,0,0,0,0,0,0,117.0,0,2,2,0,2.0,1.0,1.0,1,70,0,1,0,1,5,3,3
348,1,14,2017,8,1,0,2,0.0,0,0,0,0,0,0,89.0,0,1,1,0,2.0,2.0,0.5,1,121,0,1,0,0,5,3,3
349,0,184,2017,8,2,5,2,1.0,0,0,0,0,0,0,153.75,1,3,7,0,3.0,0.42857142857142855,1.0,1,121,0,1,1,1,4,3,3
350,1,175,2016,8,1,4,2,0.0,0,0,0,0,0,0,172.0,0,1,5,0,2.0,0.4,0.5,1,121,0,1,1,1,5,3,3
351,0,82,2016,2,2,0,2,0.0,0,1,0,0,0,0,72.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,1,0,6,1,3
352,1,102,2015,10,0,2,1,0.0,0,0,0,0,0,0,80.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,2,4,1,3
353,0,265,2016,4,0,4,2,0.0,0,0,0,0,0,176,99.0,0,0,4,0,2.0,0.5,0.0,0,9,0,1,0,1,6,1,3
